tweet_id,keyword,tweet_text_raw,text_clean,disaster_class,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
6741,hurricane,But but: a hurricane is also a spiral!,but but: a hurricane is also a spiral!,Non-disaster,0.3290333151817322,0.58967125415802,0.08129538595676422,-0.24773792922496796,Neutral
6744,hurricane,":) it wasn't me!! The US has been doing this for a while, I think they're called various… https://t.co/RT5twuSVv8",":) it wasn't me!! the us has been doing this for a while, i think they're called various… url",Non-disaster,0.02631809562444687,0.5194700956344604,0.4542118310928345,0.4278937354683876,Neutral
6747,hurricane,***MAJOR ANNOUNCEMENT*** The Producers at Rockfest Concerts are proud to announce their collaboration with The City of…,***major announcement*** the producers at rockfest concerts are proud to announce their collaboration with the city of…,Non-disaster,0.0013718815753236413,0.06181599572300911,0.9368121027946472,0.9354402212193236,Positive
6763,injured,"Lovren, Shaqiri, Keita have all been injured at certain points and their replacements have come in an… https://t.co/KCZeH521Gj","lovren, shaqiri, keita have all been injured at certain points and their replacements have come in an… url",Disaster-related,0.4347429871559143,0.5538828372955322,0.011374164372682571,-0.42336882278323174,Neutral
6787,injured,Colorado police arrest suspect after 8 injured in apparent ‘random’ stabbing – National https://t.co/rD4WpnroQf,colorado police arrest suspect after 8 injured in apparent ‘random’ stabbing – national url,Disaster-related,0.3916037380695343,0.5962628126144409,0.012133413925766945,-0.37947032414376736,Neutral
6791,injured,"A child, little Richard Clarke, 7 years old, was murdered on 14th January, by a bomb placed in a ventilator and a lady was in…","a child, little richard clarke, 7 years old, was murdered on 14th january, by a bomb placed in a ventilator and a lady was in…",Disaster-related,0.8311192393302917,0.1618334800004959,0.007047243881970644,-0.8240719954483211,Negative
6801,injuries,🚨 FIVE TO FOLLOW: 🏏 🏏 🏏 Audition tape for and 20/20 match next week. If there are any last minute injuries…,🚨 five to follow: 🏏 🏏 🏏 audition tape for and 20/20 match next week. if there are any last minute injuries…,Non-disaster,0.1470877230167389,0.8384344577789307,0.014477862976491451,-0.13260986004024744,Neutral
6814,injuries,"and some players are not up to scratch John Stones, Mendy for me haven't been good enough this season… https://t.co/L2w1GzgoV6","and some players are not up to scratch john stones, mendy for me haven't been good enough this season… url",Non-disaster,0.7175281047821045,0.26166391372680664,0.020807962864637375,-0.6967201419174671,Negative
6815,injuries,North East Wales Search and Rescue lower mountain biker with multiple injuries 100m down muddy forest slope to safe… https://t.co/m1O2RwC7xu,north east wales search and rescue lower mountain biker with multiple injuries 100m down muddy forest slope to safe… url,Disaster-related,0.19142217934131622,0.7814236879348755,0.027154171839356422,-0.1642680075019598,Neutral
6826,injuries,We need options for rotation it’s the reason we got some injuries lack of rotation,we need options for rotation it’s the reason we got some injuries lack of rotation,Non-disaster,0.6316627264022827,0.34975773096084595,0.018579548224806786,-0.6130831781774759,Negative
6829,injuries,Angkas once again suffering from back injuries for carrying the Ph government https://t.co/TzCr3sUjEo,angkas once again suffering from back injuries for carrying the ph government url,Disaster-related,0.687321662902832,0.29892703890800476,0.01375132892280817,-0.6735703339800239,Negative
6833,injuries,"Gonna say it again, there's plenty of talent on this squad and there's nothing I want more than winning basketball I…","gonna say it again, there's plenty of talent on this squad and there's nothing i want more than winning basketball i…",Non-disaster,0.010881025344133377,0.054190777242183685,0.9349282383918762,0.9240472130477428,Positive
6839,injuries,I hope today finds you recovering from your injuries.,i hope today finds you recovering from your injuries.,Non-disaster,0.042099252343177795,0.36267396807670593,0.5952267646789551,0.5531275123357773,Positive
6846,injuries,Are you interested in a career in healthcare? A career as a paramedic could suit you! Paramedics provide an immediate r…,are you interested in a career in healthcare? a career as a paramedic could suit you! paramedics provide an immediate r…,Non-disaster,0.005760922562330961,0.21982239186763763,0.7744166851043701,0.7686557625420392,Positive
6850,injury,Anyone who can't see this team is special hasn't been watching basketball... Dan I tol… https://t.co/ntT5mzavMV,anyone who can't see this team is special hasn't been watching basketball... dan i tol… url,Non-disaster,0.09549494832754135,0.41682448983192444,0.4876806139945984,0.39218566566705704,Positive
6854,injury,Suarez’s injury is a blessing in disguise for Setien. He’s not forced to start Suarez every game subsequently giving Fati…,suarez’s injury is a blessing in disguise for setien. he’s not forced to start suarez every game subsequently giving fati…,Disaster-related,0.17240481078624725,0.6992855668067932,0.12830962240695953,-0.04409518837928772,Neutral
6883,injury,"Huge news for #LFC - Fabinho is back, could be involved v Man U on Sunday...and will start in the FA Cup the following w…","huge news for #lfc - fabinho is back, could be involved v man u on sunday...and will start in the fa cup the following w…",Non-disaster,0.0014221075689420104,0.08554967492818832,0.9130281805992126,0.9116060730302706,Positive
6884,injury,Basic research on aquarium fish can help spinal cord injury. Professor Abdel El Manira at Karolinska Institutet is… https://t.co/28ZUV55gt8,basic research on aquarium fish can help spinal cord injury. professor abdel el manira at karolinska institutet is… url,Non-disaster,0.009078365750610828,0.7668163776397705,0.22410522401332855,0.21502685826271772,Neutral
6885,injury,"I wish injury on no man, but coach always said Eyes to the Sky!!! Keep your head up while your tackling kids!!","i wish injury on no man, but coach always said eyes to the sky!!! keep your head up while your tackling kids!!",Non-disaster,0.12476662546396255,0.35805925726890564,0.5171740651130676,0.39240743964910507,Positive
6924,inundated,"We need a man only thread here for us women.....sexy smiles, stuble, beards, muscles, dad bods. Go! 👀 (Dick pics blocked) B…","we need a man only thread here for us women.....sexy smiles, stuble, beards, muscles, dad bods. go! 👀 (dick pics blocked) b…",Non-disaster,0.09265987575054169,0.5135528445243835,0.39378729462623596,0.3011274188756943,Neutral
6928,inundated,Seeing people hate Black women for no other reason than our existence is exhausting &amp; takes a toll. I feel physically i…,seeing people hate black women for no other reason than our existence is exhausting &amp; takes a toll. i feel physically i…,Non-disaster,0.9392082691192627,0.05603981018066406,0.004751960281282663,-0.93445630883798,Negative
6931,inundated,"Texas Governor Greg Abbott (R) is the first governor in the United States to halt refugee resettlement in his state, a m…","texas governor greg abbott (r) is the first governor in the united states to halt refugee resettlement in his state, a m…",Non-disaster,0.3992360532283783,0.588969886302948,0.011794074438512325,-0.38744197878986597,Neutral
6934,inundated,It’s not just Australia that’s having a rough start to the new year. Indonesia’s sinking capital of Jakarta and the surro…,it’s not just australia that’s having a rough start to the new year. indonesia’s sinking capital of jakarta and the surro…,Disaster-related,0.9119505286216736,0.08275358378887177,0.005295813083648682,-0.9066547155380249,Negative
6943,inundated,"WHY. WHY isn’t this an explosive scandal. Yes, I know we’re all absolutely inundated, but this shoul… https://t.co/KJCJnFtLz0","why. why isn’t this an explosive scandal. yes, i know we’re all absolutely inundated, but this shoul… url",Non-disaster,0.8893250823020935,0.10167801380157471,0.008996948599815369,-0.8803281337022781,Negative
6949,inundated,"Current utilities field #workforcemanagement is inundated with manual, disconnected processes that are less than optimal. With…","current utilities field #workforcemanagement is inundated with manual, disconnected processes that are less than optimal. with…",Non-disaster,0.7908090353012085,0.1983555406332016,0.010835395194590092,-0.7799736401066184,Negative
6964,inundated,Have you been completely inundated yet?,have you been completely inundated yet?,Non-disaster,0.2561127245426178,0.7102277278900146,0.03365950658917427,-0.22245321795344353,Neutral
6965,inundated,It’s not just Australia — Indonesia is facing its own climate disaster. The sinking capital of Jakarta and the surrounding ar…,it’s not just australia — indonesia is facing its own climate disaster. the sinking capital of jakarta and the surrounding ar…,Disaster-related,0.8697390556335449,0.12193895876407623,0.008321925066411495,-0.8614171305671334,Negative
6969,inundated,"No, I still do, I just don't talk about it very much on here because me DM's got inundated by people trying to sell me picks.","no, i still do, i just don't talk about it very much on here because me dm's got inundated by people trying to sell me picks.",Non-disaster,0.2180853635072708,0.709376871585846,0.07253776490688324,-0.14554759860038757,Neutral
6980,inundation,Surely spiders don't generally have any problems with water? Actually many arthropods hav… https://t.co/KlTgpnKlXs,surely spiders don't generally have any problems with water? actually many arthropods hav… url,Non-disaster,0.12000498920679092,0.8117079734802246,0.06828707456588745,-0.05171791464090347,Neutral
6984,inundation,"I'll add that irresponsibility didn't begin in 1630. It began (at least) in 2005, upon EPA studie… https://t.co/OkSJkhtIfy","i'll add that irresponsibility didn't begin in 1630. it began (at least) in 2005, upon epa studie… url",Non-disaster,0.2739073634147644,0.6936639547348022,0.03242867812514305,-0.24147868528962135,Neutral
6992,inundation,Sweetly remembered echoes fade with chronological inundation. Nostalgia is falling from the highest precipice and being…,sweetly remembered echoes fade with chronological inundation. nostalgia is falling from the highest precipice and being…,Non-disaster,0.6236898303031921,0.3415426015853882,0.03476758301258087,-0.5889222472906113,Negative
6995,inundation,https://t.co/UZD3LBxir8 Del Puerto Cyn is the 3rd most diverse birding spot in all of Stanislaus County. And now a… https://t.co/EJlr6iAgpS,url del puerto cyn is the 3rd most diverse birding spot in all of stanislaus county. and now a… url,Non-disaster,0.0029700391460210085,0.521161675453186,0.47586822509765625,0.47289818595163524,Neutral
7004,inundation,John McHenry long time #WRFHydro community member presenting on flood inundation case study for hurricane Florence… https://t.co/7T4TenrZMl,john mchenry long time #wrfhydro community member presenting on flood inundation case study for hurricane florence… url,Non-disaster,0.01368172001093626,0.9399266242980957,0.04639168828725815,0.03270996827632189,Neutral
7009,inundation,#StormBrendan weather may combine with high spring tides to cause coastal flooding inundation and wave overtopping… https://t.co/LAUj7ZRhdQ,#stormbrendan weather may combine with high spring tides to cause coastal flooding inundation and wave overtopping… url,Disaster-related,0.413440465927124,0.5722268223762512,0.01433266419917345,-0.3991078017279506,Neutral
7020,inundation,Which one wins--Christine McVie's Dickinsonian idiom of choice vs. inundation; or Stevie Nicks's vernacular of spel… https://t.co/d5tdpizICf,which one wins--christine mcvie's dickinsonian idiom of choice vs. inundation; or stevie nicks's vernacular of spel… url,Non-disaster,0.04532865434885025,0.8723664879798889,0.08230482786893845,0.036976173520088196,Neutral
7025,inundation,The ending of FOM is a gain in itself. The inundation of the UK by EU member state immigrants may n… https://t.co/uattVqSdLw,the ending of fom is a gain in itself. the inundation of the uk by eu member state immigrants may n… url,Non-disaster,0.02723628655076027,0.7606679797172546,0.2120957225561142,0.18485943600535393,Neutral
7046,inundation,“The new normal” slogan suggests climate change is done. So get used to what it is now. If the LNP truely believed… https://t.co/0YMpC7Suvp,“the new normal” slogan suggests climate change is done. so get used to what it is now. if the lnp truely believed… url,Non-disaster,0.42899876832962036,0.5393800139427185,0.031621214002370834,-0.3973775543272495,Neutral
7055,landslide,We wanted to entertain you all with a good movie on Sankranthi festival. And you gave us a Landslide Victory as return…,we wanted to entertain you all with a good movie on sankranthi festival. and you gave us a landslide victory as return…,Non-disaster,0.00390495453029871,0.03645282983779907,0.959642231464386,0.9557372769340873,Positive
7058,landslide,"Whether it’s on the streets of #HongKong, the landslide victory of an anti-China candidate in #Taiwan, or the anti-regim…","whether it’s on the streets of #hongkong, the landslide victory of an anti-china candidate in #taiwan, or the anti-regim…",Non-disaster,0.2550869584083557,0.6872687339782715,0.05764429271221161,-0.1974426656961441,Neutral
7067,landslide,"4 years in control of Labour Party, growing to biggest party in Europe. Winning two leadership elections by a landslide. 1…","4 years in control of labour party, growing to biggest party in europe. winning two leadership elections by a landslide. 1…",Non-disaster,0.003015815047547221,0.07068473845720291,0.9262993931770325,0.9232835781294852,Positive
7072,landslide,#WhatIllWatchOverAndOverAgain And Over And Over And Over Again!!! The Poster Child Of The Liberals! Can You Trigger A…,#whatillwatchoverandoveragain and over and over and over again!!! the poster child of the liberals! can you trigger a…,Non-disaster,0.8475005626678467,0.13236859440803528,0.02013077586889267,-0.827369786798954,Negative
7076,landslide,It's about time Sir Paul B began raising serious points about… https://t.co/gXNEScaQoW,it's about time sir paul b began raising serious points about… url,Non-disaster,0.070851631462574,0.8424009084701538,0.0867474377155304,0.01589580625295639,Neutral
7078,landslide,"Death toll jumps to 35 across Pakistan as rain triggers landslide, avalanches https://t.co/OyPtvd0Ewj","death toll jumps to 35 across pakistan as rain triggers landslide, avalanches url",Disaster-related,0.7854838967323303,0.20587943494319916,0.008636746555566788,-0.7768471501767635,Negative
7080,landslide,In your dreams. and the will win 2020 I. The biggest landslide ever. …,in your dreams. and the will win 2020 i. the biggest landslide ever. …,Non-disaster,0.003638686379417777,0.06328164041042328,0.9330796599388123,0.9294409735593945,Positive
7085,lava,VIDEO: Volcano in the Galapagos erupts. Lava and smoke belches out of a volcano on Fernandina island in the Galapagos. Althoug…,video: volcano in the galapagos erupts. lava and smoke belches out of a volcano on fernandina island in the galapagos. althoug…,Disaster-related,0.1167784109711647,0.86027592420578,0.022945720702409744,-0.09383269026875496,Neutral
7091,lava,"The island is home to a number of species, including iguanas, penguins, flightless cormorants and rats. https://t.co/YatZQSIK4u","the island is home to a number of species, including iguanas, penguins, flightless cormorants and rats. url",Non-disaster,0.011581293307244778,0.8647170662879944,0.12370162457227707,0.11212033126503229,Neutral
7096,lava,Tune Hotter Than Lava 🔥🙆🏾‍♂️ #More Produced By The Original BeatGod #20PLENTY https://t.co/Q3eJ5iBBCT,tune hotter than lava 🔥🙆🏾‍♂️ #more produced by the original beatgod #20plenty url,Non-disaster,0.005776344798505306,0.16998177766799927,0.8242418766021729,0.8184655318036675,Positive
7099,lava,Alofa Anna! Will definitely let our team know. Fa’afetai tele lava ❤️,alofa anna! will definitely let our team know. fa’afetai tele lava ❤️,Non-disaster,0.003736537881195545,0.10632834583520889,0.8899350762367249,0.8861985383555293,Positive
7113,lightning,I was once roping someone down a steep bit on Sgurr nan Gillean when my beard and hairs on my arm s… https://t.co/6yIAnWm2ae,i was once roping someone down a steep bit on sgurr nan gillean when my beard and hairs on my arm s… url,Non-disaster,0.20811718702316284,0.7586498260498047,0.03323306515812874,-0.1748841218650341,Neutral
7116,lightning,Yesterday’s lightning and thunderstorms turned everyone here into born again😂 not that it’s funny but people prayed in to…,yesterday’s lightning and thunderstorms turned everyone here into born again😂 not that it’s funny but people prayed in to…,Disaster-related,0.47487780451774597,0.410110205411911,0.11501196771860123,-0.35986583679914474,Negative
7131,lightning,"We’re ready at the Flagship Microsoft store London too! Come and join us for lightning workshops, Minecraft:Education edition ta…","we’re ready at the flagship microsoft store london too! come and join us for lightning workshops, minecraft:education edition ta…",Non-disaster,0.0014774355804547668,0.13479775190353394,0.8637248277664185,0.8622473921859637,Positive
7137,lightning,OpenNode has processed over 118k Lightning Transactions. That's less ~28MB on the Bitcoin Blockchain via /r/Bitcoin https://t.co/9H2pSwEiYA,opennode has processed over 118k lightning transactions. that's less ~28mb on the bitcoin blockchain via /r/bitcoin url,Non-disaster,0.009125510230660439,0.7873006463050842,0.20357383787631989,0.19444832764565945,Neutral
7152,lightning,This team is better and built from the ground up for sustained success. 2012 caught lightning in a bottle…,this team is better and built from the ground up for sustained success. 2012 caught lightning in a bottle…,Non-disaster,0.016252079978585243,0.09352370351552963,0.8902242183685303,0.873972138389945,Positive
7154,lightning,"Some manufacturers have done it: notably Energica, Lightning, Harley Davidson, using CCS… https://t.co/8JZulTQZXY","some manufacturers have done it: notably energica, lightning, harley davidson, using ccs… url",Non-disaster,0.00696750171482563,0.8212825059890747,0.17175006866455078,0.16478256694972515,Neutral
7159,lightning,We love lightning ⚡️,we love lightning ⚡️,Non-disaster,0.0019406151259317994,0.012215006165206432,0.9858443737030029,0.9839037585770711,Positive
7163,lightning,Lightning Sprint!⚡️ How FAST can you create a Lightning invoice? -RT AND TAG 1 LIGHTNING BUDDY! -REPLY with an invoice for…,lightning sprint!⚡️ how fast can you create a lightning invoice? -rt and tag 1 lightning buddy! -reply with an invoice for…,Non-disaster,0.004260140936821699,0.6443089246749878,0.3514309227466583,0.3471707818098366,Neutral
7169,loud bang,"I think her ""biz savvy"" &amp; deceit about 2 blow in her face with a loud bang. https://t.co/mHatNZXokX… https://t.co/dbmvFUMABf","i think her ""biz savvy"" &amp; deceit about 2 blow in her face with a loud bang. url url",Non-disaster,0.6879739761352539,0.273323655128479,0.03870232030749321,-0.6492716558277607,Negative
7179,loud bang,"It happens! Sometimes while deeply asleep, someone/something taps you, you know you're alone in the ro… https://t.co/795ucMO6sp","it happens! sometimes while deeply asleep, someone/something taps you, you know you're alone in the ro… url",Non-disaster,0.25127893686294556,0.710986316204071,0.03773476183414459,-0.21354417502880096,Neutral
7182,loud bang,"Now, it's possible that sometimes, the banging wasn't quite loud… https://t.co/gvHCg76C08","now, it's possible that sometimes, the banging wasn't quite loud… url",Non-disaster,0.09188183397054672,0.8351974487304688,0.07292071729898453,-0.018961116671562195,Neutral
7196,loud bang,"[middle of the night] lwj: *trying to get wwx's attention by throwing rocks at his window from the lawn* wwx, via tex…","[middle of the night] lwj: *trying to get wwx's attention by throwing rocks at his window from the lawn* wwx, via tex…",Non-disaster,0.27271369099617004,0.700405478477478,0.026880795136094093,-0.24583289586007595,Neutral
7208,loud bang,Same! It was the lightening that scared me just a massive flash followed by such a loud thunder bang. Crapped myself,same! it was the lightening that scared me just a massive flash followed by such a loud thunder bang. crapped myself,Non-disaster,0.8106700778007507,0.16031676530838013,0.029013220220804214,-0.7816568575799465,Negative
7213,loud bang,This came on in my car. I TURNED IT UP. We need this right now. LOUD. Every SPEAKER. Quiet Riot - Bang Your Head (M… https://t.co/yG8K7VqgO4,this came on in my car. i turned it up. we need this right now. loud. every speaker. quiet riot - bang your head (m… url,Non-disaster,0.013347696512937546,0.1243603527545929,0.8622919321060181,0.8489442355930805,Positive
7229,loud bang,"Cameras, which are illegal. In the Astros’ case, they stole signs from the catcher and sent the live vid… https://t.co/npIiKSA61C","cameras, which are illegal. in the astros’ case, they stole signs from the catcher and sent the live vid… url",Non-disaster,0.6721078157424927,0.3182315528392792,0.009660687297582626,-0.66244712844491,Negative
7237,mass murder,Do you have a source for that? Like I shared earlier. I am hearing otherwise. If what I am hearing is true…,do you have a source for that? like i shared earlier. i am hearing otherwise. if what i am hearing is true…,Non-disaster,0.3753676414489746,0.6051372289657593,0.01949511468410492,-0.3558725267648697,Neutral
7244,mass murder,"To shoe or not to shoe, that is the question. 👞 In this case it was 100% right to shoe D…","to shoe or not to shoe, that is the question. 👞 in this case it was 100% right to shoe d…",Non-disaster,0.031670328229665756,0.680480420589447,0.2878492772579193,0.25617894902825356,Neutral
7249,mass murder,Oh look the Justice Dept. is helping oil companies shake off climate lawsuits so our government is now officially an acc…,oh look the justice dept. is helping oil companies shake off climate lawsuits so our government is now officially an acc…,Non-disaster,0.03558563441038132,0.5556672811508179,0.4087471067905426,0.3731614723801613,Neutral
7251,mass murder,"Made in #China, do you know what else is made in China? Mass rape, concentration camps, murder, child abduction and bannin…","made in #china, do you know what else is made in china? mass rape, concentration camps, murder, child abduction and bannin…",Non-disaster,0.8811022639274597,0.1112336665391922,0.007663973141461611,-0.8734382907859981,Negative
7258,mass murder,"Thank You Yogi ji? Like Seriously? Kis Baat ka Thank You? Thank You for All The Riots, Mass Murder of Muslims and… https://t.co/fms2mYYd4d","thank you yogi ji? like seriously? kis baat ka thank you? thank you for all the riots, mass murder of muslims and… url",Non-disaster,0.8085982203483582,0.16162064671516418,0.02978108823299408,-0.7788171321153641,Negative
7260,mass murder,Our job is to offer a vision that one day human beings on this planet will live in a world where international conflicts…,our job is to offer a vision that one day human beings on this planet will live in a world where international conflicts…,Non-disaster,0.16523152589797974,0.6689377427101135,0.16583071649074554,0.0005991905927658081,Neutral
7270,mass murder,"I'm not supporting the colony narrative but it is a bit more complicated than that, there was a sma… https://t.co/J8ZYIX9Oyj","i'm not supporting the colony narrative but it is a bit more complicated than that, there was a sma… url",Non-disaster,0.4110043942928314,0.5730082988739014,0.01598736271262169,-0.39501703158020973,Neutral
7278,mass murder,-being a Republican for most of her life -defending the IDF’s acts of mass murder against the people of Gaza includ… https://t.co/rPSN0QlaCb,-being a republican for most of her life -defending the idf’s acts of mass murder against the people of gaza includ… url,Non-disaster,0.5717552900314331,0.40963780879974365,0.01860692724585533,-0.5531483627855778,Negative
7279,mass murder,"If you fear overpopulation more than you fear mass murder, then you are probably #conservative. If you fear overpopulation of…","if you fear overpopulation more than you fear mass murder, then you are probably #conservative. if you fear overpopulation of…",Non-disaster,0.7823675870895386,0.20595338940620422,0.01167899090796709,-0.7706885961815715,Negative
7283,mass murder,"""BJP leader threatens mass murder"" There, fixed the headline for you. https://t.co/VRhpI1CHAg","""bjp leader threatens mass murder"" there, fixed the headline for you. url",Non-disaster,0.7652938365936279,0.22388477623462677,0.010821333155035973,-0.754472503438592,Negative
7287,mass murder,#Repost • • • • • • Politicians know gun control laws don't stop mass shooting(multiple murders) anymore…,#repost • • • • • • politicians know gun control laws don't stop mass shooting(multiple murders) anymore…,Non-disaster,0.7320525050163269,0.25902047753334045,0.008927036076784134,-0.7231254689395428,Negative
7307,mass murder,"Do not repeat this: Iran mass murder. Thousands dead, vanished: organizer. https://t.co/yMlJWGF9Dt","do not repeat this: iran mass murder. thousands dead, vanished: organizer. url",Non-disaster,0.9231966733932495,0.07113926112651825,0.005663978401571512,-0.917532694991678,Negative
7309,mass murder,. Kiev &amp; Ottawa should cooperate for the physical elimination of this evil Mullah soon is a success le… https://t.co/GIPmA7TRPX,. kiev &amp; ottawa should cooperate for the physical elimination of this evil mullah soon is a success le… url,Non-disaster,0.1401984691619873,0.7043738961219788,0.15542761981487274,0.015229150652885437,Neutral
7324,mass murderer,"Marivan, western #Iran Brave youths set fire to a large poster of the mullahs' IRGC Quds Force chief Qasem Soleimani, exp…","marivan, western #iran brave youths set fire to a large poster of the mullahs' irgc quds force chief qasem soleimani, exp…",Disaster-related,0.3095802366733551,0.6631300449371338,0.027289757505059242,-0.28229047916829586,Neutral
7341,mass murderer,Oh so Eminems a mass murderer who wants to fuk his mom? Do you hold rallies against Comed… https://t.co/uNQ3QnqO3W,oh so eminems a mass murderer who wants to fuk his mom? do you hold rallies against comed… url,Non-disaster,0.873866856098175,0.11952246725559235,0.006610676646232605,-0.8672561794519424,Negative
7369,massacre,"The last time I was barred at an airport was 5 years ago, when Egypt prevented me from holding a press conference on the …","the last time i was barred at an airport was 5 years ago, when egypt prevented me from holding a press conference on the …",Non-disaster,0.6294091939926147,0.36207810044288635,0.008512742817401886,-0.6208964511752129,Negative
7375,massacre,The #Kharqamar massacre occurred soon after opposition parties had included and in a meeting to discu…,the #kharqamar massacre occurred soon after opposition parties had included and in a meeting to discu…,Disaster-related,0.5572579503059387,0.43458178639411926,0.008160307072103024,-0.5490976432338357,Negative
7384,massacre,Grandson of the Terrorist Mastermind of the 1972 Munich Massacre is running for Congress in California. 1) How is he e…,grandson of the terrorist mastermind of the 1972 munich massacre is running for congress in california. 1) how is he e…,Non-disaster,0.5183606743812561,0.4730536639690399,0.008585709147155285,-0.5097749652341008,Negative
7387,mayhem,Busy dreaming all sorts of creative mayhem for this year.I think I need a proper job soon to stop my head leaking i… https://t.co/wCFNuUFgwE,busy dreaming all sorts of creative mayhem for this year.i think i need a proper job soon to stop my head leaking i… url,Non-disaster,0.37725120782852173,0.41658541560173035,0.20616339147090912,-0.1710878163576126,Neutral
7394,mayhem,Protein Twitter we need oranges 🍊 #ImpeachTrumpAgain #Impeach45Shakes 🥤 or a protein bar to lock 🔒 him up…,protein twitter we need oranges 🍊 #impeachtrumpagain #impeach45shakes 🥤 or a protein bar to lock 🔒 him up…,Non-disaster,0.43196901679039,0.45214709639549255,0.11588385701179504,-0.31608515977859497,Neutral
7399,mayhem,What I’d do to relive the evening of the 7th of August 2019. Absolute mayhem. https://t.co/pP6NLARgVc,what i’d do to relive the evening of the 7th of august 2019. absolute mayhem. url,Non-disaster,0.7384468913078308,0.18053896725177765,0.08101416379213333,-0.6574327275156975,Negative
7423,mayhem,Monday Resistor Mayhem 4 …,monday resistor mayhem 4 …,Non-disaster,0.010384087450802326,0.9303116202354431,0.05930432304739952,0.048920235596597195,Neutral
7424,mayhem,I have questions 🤔😆,i have questions 🤔😆,Non-disaster,0.03849882259964943,0.8132886290550232,0.14821255207061768,0.10971372947096825,Neutral
7429,mayhem,"Frank, then why do you need to read Dr Curry’s stuff? You already know it’s a hoax.","frank, then why do you need to read dr curry’s stuff? you already know it’s a hoax.",Non-disaster,0.8681639432907104,0.12441173195838928,0.0074243261478841305,-0.8607396171428263,Negative
7430,mayhem,Sometimes freelancer work on studio for some productions.. And some animators works on freelance.. Stupid,sometimes freelancer work on studio for some productions.. and some animators works on freelance.. stupid,Non-disaster,0.5755307674407959,0.4039105772972107,0.02055870182812214,-0.5549720656126738,Negative
7435,meltdown,"For anyone doubting the efficacy of the Magnitsky Act, please read this Manila Times piece about the meltdown of Philippin…","for anyone doubting the efficacy of the magnitsky act, please read this manila times piece about the meltdown of philippin…",Non-disaster,0.4549257457256317,0.5277985334396362,0.017275787889957428,-0.4376499578356743,Neutral
7449,meltdown,its 4am n ima have a cix meltdown,its 4am n ima have a cix meltdown,Non-disaster,0.49132177233695984,0.45770975947380066,0.05096837505698204,-0.4403533972799778,Negative
7458,meltdown,"Even after 2 days of media rumours putting my phone in absolute meltdown , I genuinely never thought I’d see this stat…","even after 2 days of media rumours putting my phone in absolute meltdown , i genuinely never thought i’d see this stat…",Non-disaster,0.8569927215576172,0.12440864741802216,0.01859861984848976,-0.8383941017091274,Negative
7462,meltdown,not even that far into uni and im already having a mental meltdown im so fucked for the sem,not even that far into uni and im already having a mental meltdown im so fucked for the sem,Non-disaster,0.9175066947937012,0.07335681468248367,0.009136446751654148,-0.908370248042047,Negative
7477,military,"""The U.S. military is spending more than $4.5 million to develop facial recognition technology that reads the patte… https://t.co/Z40rNfxMkR","""the u.s. military is spending more than $4.5 million to develop facial recognition technology that reads the patte… url",Non-disaster,0.009393606334924698,0.9066384434700012,0.08396787941455841,0.07457427307963371,Neutral
7478,military,"Russia's military intelligence unit carried out a successful phishing campaign targeting Burisma, the Ukrainian gas company wh…","russia's military intelligence unit carried out a successful phishing campaign targeting burisma, the ukrainian gas company wh…",Disaster-related,0.31922635436058044,0.6569202542304993,0.023853443562984467,-0.295372910797596,Neutral
7481,military,Army IDs Two Paratroopers Killed by Roadside Bomb in Afghanistan | https://t.co/eug1zOy1lJ https://t.co/lujCwMUtcD,army ids two paratroopers killed by roadside bomb in afghanistan | url url,Disaster-related,0.4745252728462219,0.5135241150856018,0.011950577609241009,-0.4625746952369809,Neutral
7487,military,One thing that warlord actual at DARC and I definitely agree on is that there are a lot of simps in the gun/military w…,one thing that warlord actual at darc and i definitely agree on is that there are a lot of simps in the gun/military w…,Non-disaster,0.34937381744384766,0.5735080242156982,0.07711812853813171,-0.27225568890571594,Neutral
7493,military,Check out what I found. JAPAN WWII Military Wuhu Wharf picture postcard CENTRAL CHINA WW2 https://t.co/esY288oxKc via,check out what i found. japan wwii military wuhu wharf picture postcard central china ww2 url via,Non-disaster,0.006998457945883274,0.9146619439125061,0.0783395916223526,0.07134113367646933,Neutral
7501,military,Hundreds Of People Have Taken The Streets In The Capital Of Mali To Protest Against The Presence Of French Troops In T…,hundreds of people have taken the streets in the capital of mali to protest against the presence of french troops in t…,Disaster-related,0.5208538770675659,0.46537303924560547,0.01377308089286089,-0.507080796174705,Negative
7526,military,Economic pressure. Diplomatic isolation. Military deterrence. These are the pillars of the U.S. campaign to confront the Ira…,economic pressure. diplomatic isolation. military deterrence. these are the pillars of the u.s. campaign to confront the ira…,Non-disaster,0.29008448123931885,0.6810413599014282,0.028874147683382034,-0.2612103335559368,Neutral
7546,mudslide,Why is grocery shopping so hard? I'm in the ice cream aisle and I suddenly don't know what one I want. Who wants a… https://t.co/KHSTDAj0kb,why is grocery shopping so hard? i'm in the ice cream aisle and i suddenly don't know what one i want. who wants a… url,Non-disaster,0.8040007948875427,0.17672429978847504,0.019274907186627388,-0.7847258877009153,Negative
