id,keyword,text,target
5753,flattened,"Grandmother’s prayer closet survives powerful tornado that flattened home, killed many https://t.co/m3cxLaKubX",1
5755,flattened,Dude ripped out an Uchiha's eye and flattened it out like a mad man,0
5756,flattened,"I get what you’re saying, and I would’ve flattened that thing but BC is so far-left, guaranteed if he had…",0
5763,flattened,It was a holy place I see. Very sacred https://t.co/3HLdY131LJ,0
5772,flattened,Rookie #Habs defenceman Cale Fleury just flattened #Flames Milan Lucic. Bell Centre crowd loved it. #HabsIO,0
5776,flattened,bread-foccacia (made of dough flattened and then olive oil spread on top with rosemary and grey salt sprinkled cook… https://t.co/givUyvOwjq,0
5780,flattened,after submitting a single job application i feel simultaneously like popeye after eating tthe spanch and the coyote… https://t.co/m1L39pVnvq,0
5783,flattened,was gonna workout but instead im laying on my floor listening to music for 2 hrs feeling absolutely flattened by this messed up monday.,0
5786,flattened,Samoa joe just got flattened #raw,0
5788,flattened,"My own initiative has been totally flattened, amazingly it is still their policy when my contract is up.",0
5799,flattened,Flames suck like your interviews and mentions on Twitter. Lose to the Habs and Lucic got flattened. Great night.,0
5802,flattened,Toss a coin to your Medley *gets flattened by a coin the size of me*,0
5815,flood,"When you open the door to self pity , to blame, all kinds of negative thoughts will flood your mind",0
5818,flood,"Something really wishes you wouldn't know: that IAF gross negligence damaged 8 F-16s, compromising a key ele…",0
5823,flood,NWS Alert&gt; Small Stream Flood Advisory for Poor Drainage Areas for N Union County In NE Mississippi. S Tippah Count… https://t.co/2XoLUbYwbL,0
5834,flood,SHAME ON CBN for Helping To Flood Texas With Refugees! The World Relief Corporation (WR) is a phony un-elected non-profit tha…,0
5837,flood,UK: Muslim lawyer for ISIS bride asks his followers to flood radio show’s phone lines to avoid hard questions. This it…,0
5845,flood,If that had been the case then this would have made the whole place flood https://t.co/5A9L4XjLgD,0
5855,flood,Sleeping Through The Flood - Sticky Fingers https://t.co/oYSjEw6kmv,0
5865,flooding,Storm Brendan causes severe gales and flooding across parts of Scotland. See more 👉 https://t.co/NRuo1XF03q https://t…,1
5868,flooding,Have you heard of Kalergi? If not then read what he wrote in his book about what he envisioned for the futur…,0
5877,flooding,"Severe storm, flooding and heavy snowfall strike Hawaii - 22 inches of rain in 24 hours, snowdrifts at least 4 feet deep h…",1
5880,flooding,Firefighters from South Yorkshire want dealing with flooding to be an official part of their responsibilites. At th… https://t.co/l1Izv3wefj,0
5883,flooding,🌧 Strong winds and heavy rain are forecast from today as #StormBrendan moves into the west of Britain. Check before you t…,1
5894,flooding,"If you live in the #Nantwich area, pop the 15th January in your diary 📓! #TeamEA are hosting a drop-in session with our pa…",0
5896,flooding,#stormbrendan is upon us. Here are some of Aspray's top tips if the storm causing flooding to your property: https://t.c…,0
5897,flooding,VENICE RUNS DRY: Gondolas stranded in mud just two months after severe flooding #venice #gondolas #flooding #beached #…,1
5901,flooding,"I’m pretty much resigned to muddy (knee length) boots &amp; trousers but, while considering my (and the dog’s) options for w…",0
5902,flooding,Citizens United wreaked havoc on our democracy. Democrats agree. We therefore better give some thought to 2 billionaires…,0
5905,flooding,"""We’re in a state of anxiety, shock &amp; grief. This is #ClimateChange. This is what a +1.5 degree world looks like"" …",1
5918,floods,I want to help you with my project to save the Caribbean Sea from floods and hurricanes https://t.co/qD8Om9NqQK,0
5919,floods,"Unprecedented floods are ravaging #Iran's Sistan &amp; Baluchistan province, with significant human &amp; material costs. Even as sear…",1
5922,floods,"Venice canals almost dry, two months after severe floods https://t.co/Qt0Il9semQ",1
5928,floods,"Venice canals almost dry, two months after severe floods https://t.co/27zxHQQPc7",1
5937,floods,Then told them they were all privileged idiots who cared more for their hobby than community safety. That the area… https://t.co/b8JLniR7lL,0
5944,floods,"Forests 🌳 buffer impact of storms &amp; floods 🌿 help address the climate crisis 🌲 provide shelter, jobs &amp; security for forest-dependen…",0
5946,floods,I want to help you with my proje… https://t.co/cw16DxeQZo,0
5949,floods,#stormbrendan is upon us. Here are some of Aspray's top tips if the storm causing flooding to your property:… https://t.co/kA4M6eV8oS,0
5953,floods,Let’s hope it floods the studios with creativity!,0
5954,floods,I can confirm #StormBrendan has arrived in Worcester. Awful conditions out so take it easy out there. On the roads? S…,1
5956,floods,Birthday appeal to get Pokot children back to school after the floods. I would be really grateful of any help :) es… https://t.co/IqFSVPh3aa,0
5958,forest%20fire,Precautionary measures taken by #karnatakaforest department to avoid forest fire Mathigodu forest area thithimati… https://t.co/7MV8mnxnD8,0
5963,forest%20fire,I'm taking this day off. Not going to do anything I'm supposed to do. I started w tea and breakfast by the Magic Fo… https://t.co/raNd1HtFCp,0
6010,forest%20fires,Pawcept: Australia and Amazon Forest Fires: Cheering the Ch... https://t.co/KxqLGw8eTt,1
6013,forest%20fires,BBC News - Climate change: Australia fires will be 'normal' in warmer world https://t.co/R30bO3gmJc,0
6039,hail,gang. ALL HAIL KING MAXELLLLLL,0
6044,hail,"#Thunderstorms are possible across #Tasmania Wednesday afternoon after a warm, humid and smoky start to the day. Hail or short…",1
6046,hail,i wanna tie up cuties and be tied up by cuties ideally with a prenegotiated understanding that we will successively tie up…,0
6048,hail,"Wintry skies, sleet, hail and the wind chill cutting through you like a knife, but there’s a kind of solace in the slowl…",0
6050,hail,Bernie ain’t gotta squash shit. She ended her campaign tonight. Either she sticks…,0
6051,hail,All hail the Daudu https://t.co/FK2nvuIuV2 https://t.co/A5pdnC3s5h,0
6061,hail,"Hail PLATO :: Each man is capable of doing one thing well. If he attempts several, he fails to achieve any. : PLATO…",0
6069,hail,"Ladies &amp; Gentleman Pls Welcome The Full Metal Heart , The True LEGEND . One &amp; Only , #IStandWithVi…",0
6073,hail,"BBC bigging up the first serious 'in depth 'interview with PM Horace Johnson, with... .. .. .. . Dan Walker, who s… https://t.co/ibR2eNYMdu",0
6080,hail,"""Those 10 plagues, including natural calamity from snow, rain, hail and earthquakes, are seen in the world to… https://t.co/m4zzWH700B",0
6086,hailstorm,"Can someone explain to me how I can sleep through a hailstorm, BUT wake up if someone walks into my room unannounced??…",0
6088,hailstorm,March 22 I will commemorate the Great Perth hailstorm at 4PM the time when the storm hit us causing billions…,1
6104,hailstorm,Colorado Springs 8/6/2018 hailstorm getting recognition in significant weather events recap from - Doing 2018 rec…,1
6106,hailstorm,i’m REALLY into King Princess rn!! idk if you’d consider her alt but I LOVE HER!!!! also if you like… https://t.co/2JETFBqq63,0
6115,hailstorm,I guess I can't play my team on showdown. For some reason my G-max Lapras gets Max Hailstorm instead of G-Max Resonance,0
6119,hailstorm,Oh no baby,0
6127,hailstorm,"i hate to take pictures , but you could see 1000 videos tho 😰🥰 https://t.co/2XgpZzFeom",0
6134,hailstorm,Gyal: I ready for a man 😩 Every man except the one she throw that tweet for: https://t.co/1RHWJvjsS7,0
6135,hailstorm,The type of video I post after a breakup when I’m “supposed” to be crying https://t.co/hagn2d4jyS,0
6136,hailstorm,What does quoted replies do? What is it’s function?,0
6158,harm,That's why we never had a movement that normalizes suicidal tendencies and self… https://t.co/n3b9CfYJZJ,0
6168,harm,Interesting to calculate which group has caused most harm to human beings since 2010 a) extinction rebellion b) home of…,0
6180,harm,"Yeah, absolutely. And it’s a disturbing trend for teenagers to be increasingly exposed to the physica… https://t.co/ipW8z48Hvb",0
6186,harm,I’d be a lot more concerned about uncle Andrew and his dead paedophile mate and the har… https://t.co/6QR6AwUSCM,0
6192,harm,Brexit certainty fills the UK's exporters with a new determination. Certain that remaini… https://t.co/A5H3iUbA4m,0
6206,hazard,It's an occupational hazard. They must be ready for it.big ups to #ShowbizAgenda #Abor…,0
6209,hazard,"""Politicians have taken away our right to protect ourselves.” Blue Mountains resident fought for permission for two and…",0
6210,hazard,- Mourinho with managerial masterclass - Costa deadly in the box - Fabregas with numerous assists - Ivanovic with monste…,0
6218,hazard,See how close you get to hazard with the ugprades,0
6257,hazardous,"Melbourne joins Sydney, Canberra and hundreds of regional towns having hazardous air quality Wonder who the climate denie…",1
6263,hazardous,The #airquality in Melbourne is hazardous today due to the bushfires. The advises Melburnians should try…,1
6266,hazardous,"Further on this, I have received a little respiratory physiology tutorial explaining just how bad it is to expect e… https://t.co/IhkgDBcSla",0
6267,hazardous,Outrageous that tennis players were made to play when air quality conditions are rated between very poor &amp; hazardous. HAZARDO…,0
6290,hazardous,"44/ As I said at the top, these soil behaviors only happen if you include the hazardous dust mixed in the soil simu… https://t.co/ndQ7kGPLQ0",0
6300,hazardous,Masks should be prepared if you don't want to face hazardous circumstances.,0
6302,hazardous,A few years ago I moved back to Melbourne from Seoul because the air pollution was making me sick. Today the air is ‘h…,0
6307,hazardous,Can... We... Please... Stop... Calling... It... SMOKE HAZE... It’s HAZARDOUS AIR... &amp; it’s inflicting multi generatio…,0
6312,hazardous,The 'hazardous' air level due to the #bushfires in #Australia makes impossible to continue a match.… https://t.co/Po6AS1SwDp,1
6323,heat%20wave,Oshey! Heat wave 😒😒😒😒 Ps: IFB https://t.co/XnfQqB875J,0
6335,heat%20wave,"had some baby pigeons in eggs during our heatwave, and was sure they were goners. W… https://t.co/5NUSe820Xp",0
6338,heat%20wave,I can feel the heat wave! Harmattan is over,0
6340,heat%20wave,"I’m loving this heat wave of 10 degrees in Anchorage, AK. I even drove around with my windows rolled down. Yes, 10… https://t.co/5PWZOeYK4a",0
6344,heat%20wave,heat wave | 📎 https://t.co/iYyS949Lgz https://t.co/kllagaVGtd,0
6349,heat%20wave,"Bihar District Magistrate issued an order to close schools for ""heat wave."" In winter. Read: https://t.co/LXW1JF0TAW…",1
6352,heat%20wave,Next week boutta hit like a heat wave,0
6357,heat%20wave,You’re obviously in an echo chamber with all your right wing mates. Must be nice… https://t.co/rdq5DJzFU8,0
6366,heat%20wave,"talking heat wave, today’s high was 81 here 😆",0
6372,hellfire,This paragraph tells you all you need to know about this non-story. They get fired up over the use of… https://t.co/uNwVQXi0Cs,0
6378,hellfire,"Take a closer look at Benjamin Franklin, his involvement in the Hellfire Club, and the dozens of corpses later discove…",0
6381,hellfire,"Take a closer look at Benjamin Franklin, his involvement in the Hellfire Club, and the dozens of corpses later disc… https://t.co/UoEAXKvKIR",0
6387,hellfire,⚜️ LATEST UPDATE ⚜️ New Hero Painted Skin for Irithel - Hellfire [Ice Spike] is now Available in Shop. 🔻 Mobile Le… https://t.co/pvisjkG5rA,0
6389,hellfire,NowPlaying Sasquatch - Listen https://t.co/Fr6XHLhZ5h hosted by DJ Greenguy and DJ King Assassin 08:05,0
6396,hellfire,"Ya Allah, forgive my brothers &amp; sisters for their sins &amp; save them from the hellfire, the trials of this life &amp; punishment…",0
6426,hijack,not to hijack this tweet for my own purposes but... kim sunggyu the live. now. https://t.co/RlLPO7XtiG,0
6434,hijack,No stop! Before you hijack all the Doctors. We gonna need them come Saturday to resuscitate…,0
6450,hijack,I don't know where most people under this tweet hear or see Agbero vote before .. Tinubu have never encourage Agber… https://t.co/EKV7CUjqrd,0
6458,hijack,Him: I can hijack a plane for you Her: You can't hijack even the small things around you Him: https://t.co/HIh7YrklP8,0
6459,hijacker,That whole hijacker thing though is a hoax. No Arabs are hijacking planes with box cutters. Never happened.,0
6500,hijacker,"“Other crimes may have victims, and yet [Lex Talionis] offers no advice about their punishment. What to do with a h… https://t.co/ewnIGNsIiR",0
6501,hijacker,"John Brennan, the guy who signed the Saudi 9/11 Hijacker Passports into the US so they could rece…",0
6515,hijacking,"There is a dark state persisting in our country, hijacking the majority religion and playing w… https://t.co/NGSz3KjgMJ",0
6524,hijacking,Not OK: Racists cynically market hate by hijacking mainstream symbolism https://t.co/IrKGuJ9SG9,0
6525,hijacking,"I won’t lie, Roodepoort hijacking’s are different. All those niggas need is 3 minutes https://t.co/blYVEIzNIy",0
6552,hijacking,"Along w/ the US Treas Dept taking the people's money and manipulating up the stock market, the Fed hija…",0
6559,hostage,"US, China cannot sign a long term trade deal and bury the hatchet unless the Trump administration asks Canada to free comp…",0
6561,hostage,Listen to Danrell x Småland - Hostage by HIGH ON MUSIC #SoundCloud https://t.co/eQQkeGeH3i,0
6571,hostage,What's Jamia even protesting about? 4 pieces of proof you must watch on tonight’s Agenda. Why hold campuses hostage? Is it pr…,0
6572,hostage,"We Iranians are held hostage to the Islamic Republic #irAn, the terrorist father of the #world. But the #terrorist… https://t.co/ZdTMqxCeu5",0
6578,hostage,"In his address...Nigusu Tilahun didn't mention how the government had found the students, who had kidnapped them, what men…",0
6579,hostage,"""Will she ever get home?"" Richard Ratcliffe's wife Nazanin Zaghari-Ratcliffe has been in prison in Iran since 2016. H…",1
6598,hostage,The US is a proxy for the Rothschild banking cartel. How else could they block Iraq's accounts? https://t.co/rOAD3GVBzx U…,0
6599,hostage,The US and UK are now full-blown terrorist states holding a journalist hostage. https://t.co/UAi3C8JyFR,0
6605,hostage,This chat is boring. Is Sipho being held hostage? Isn’t he a grown ass man with free will? The problem is Sipho wan… https://t.co/16jMikmzE0,0
6615,hostage,"All true, but the ALP is also hostage to many of the same denialist forces and vested interes… https://t.co/EAe9BA8U6U",0
6622,hostage,From CTmagazine: RT FrAustinMurphy: This is the story that the earlier quote was from. This pastor used his hostage… https://t.co/2fMUVj1rl0,0
6626,hostage,"Trump wants to take away your health care, writes, ""but he doesn’t want you to see him doing it until the elec…",0
6633,hostage,The Catalan MEPs Puigdemont and arriving to the European Parliament in Strasbourg. But Spanish justice…,0
6642,hostages,"Watch ""Hostages"" series on Netflix, Session 1 the best Session 2 somewhat best Learned one more thing Hebrew are w… https://t.co/upMbRo8Kt6",0
6643,hostages,In my homebrew there is a bounty hunter he and his coworkers went to the witches quarter to help save a… https://t.co/rWnhbt74IW,0
6645,hostages,"72 hours later, the whereabouts of any of the supposedly freed students haven't been revealed. None of the families… https://t.co/MV569iGxrG",1
6679,hostages,I bet it did watching a peanut farmer trying to gain the release of… https://t.co/nxik5xUGu7,0
6686,hostages,Young babies taken away from their nursing moms 2 be hostages for rest of their lifes #BABYKILLERS #SOULEATERS https://…,1
6687,hostages,"My colourised footage of the British Pathé film ""Guerilla Warfare In Ireland (1922)"" which shows the treatment of hostages…",1
6690,hostages,It is hard to imagine that no hostages ever fainted in that situation,0
6705,hurricane,"Trump says there was an imminent threat, but there wasn’t. Trump said Alabama was in the path of Hurricane Dorian, but…",0
6707,hurricane,"Good. I slept through the 1987 hurricane, opened my front door the following morning and wondered w… https://t.co/UFawZpoksx",0
6713,hurricane,"First the hurricane, now the earthquakes. Disaster capitalism and how it functions in the cultural sector. https://t.co/x65…",0
6725,hurricane,. Playlist: Neil Young &amp; Crazy Horse—Like A Hurricane [Live]. Streaming at https://t.co/nwsz5mQoMl,0
6726,hurricane,The Flood Advisory continues for The Duck River Near Hurricane Mills * Until this afternoon. * At 2 AM Tuesday th… https://t.co/qCWIIGoHjx,0
6728,hurricane,"Bogus, Dem-funded Steele dossier was lone FBI source used to launch Trump conspiracy probe - https://t.co/E9VqRMHmzi",0
6729,hurricane,Jill the squirrel can't be without her teddy bear following rescue from a hurricane. Traumatized humans deserve the same c…,1
6731,hurricane,"In the wake of Hurricane Harvey, grew its volunteer base from 8 to over 83,000 to rebuild Houston -- u… https://t.co/Q5KCyXoYIq",1
6735,hurricane,"Reasons to be excited about 2020, part 4: 's translation of Fernanda Melchor's HURRICANE SEASON is co… https://t.co/szB2fu6c6b",0
6741,hurricane,But but: a hurricane is also a spiral!,0
6744,hurricane,":) it wasn't me!! The US has been doing this for a while, I think they're called various… https://t.co/RT5twuSVv8",0
6747,hurricane,***MAJOR ANNOUNCEMENT*** The Producers at Rockfest Concerts are proud to announce their collaboration with The City of…,0
6763,injured,"Lovren, Shaqiri, Keita have all been injured at certain points and their replacements have come in an… https://t.co/KCZeH521Gj",1
6787,injured,Colorado police arrest suspect after 8 injured in apparent ‘random’ stabbing – National https://t.co/rD4WpnroQf,1
6791,injured,"A child, little Richard Clarke, 7 years old, was murdered on 14th January, by a bomb placed in a ventilator and a lady was in…",1
6801,injuries,🚨 FIVE TO FOLLOW: 🏏 🏏 🏏 Audition tape for and 20/20 match next week. If there are any last minute injuries…,0
6814,injuries,"and some players are not up to scratch John Stones, Mendy for me haven't been good enough this season… https://t.co/L2w1GzgoV6",0
6815,injuries,North East Wales Search and Rescue lower mountain biker with multiple injuries 100m down muddy forest slope to safe… https://t.co/m1O2RwC7xu,1
6826,injuries,We need options for rotation it’s the reason we got some injuries lack of rotation,0
6829,injuries,Angkas once again suffering from back injuries for carrying the Ph government https://t.co/TzCr3sUjEo,1
6833,injuries,"Gonna say it again, there's plenty of talent on this squad and there's nothing I want more than winning basketball I…",0
6839,injuries,I hope today finds you recovering from your injuries.,0
6846,injuries,Are you interested in a career in healthcare? A career as a paramedic could suit you! Paramedics provide an immediate r…,0
6850,injury,Anyone who can't see this team is special hasn't been watching basketball... Dan I tol… https://t.co/ntT5mzavMV,0
6854,injury,Suarez’s injury is a blessing in disguise for Setien. He’s not forced to start Suarez every game subsequently giving Fati…,1
6883,injury,"Huge news for #LFC - Fabinho is back, could be involved v Man U on Sunday...and will start in the FA Cup the following w…",0
6884,injury,Basic research on aquarium fish can help spinal cord injury. Professor Abdel El Manira at Karolinska Institutet is… https://t.co/28ZUV55gt8,0
6885,injury,"I wish injury on no man, but coach always said Eyes to the Sky!!! Keep your head up while your tackling kids!!",0
6924,inundated,"We need a man only thread here for us women.....sexy smiles, stuble, beards, muscles, dad bods. Go! 👀 (Dick pics blocked) B…",0
6928,inundated,Seeing people hate Black women for no other reason than our existence is exhausting &amp; takes a toll. I feel physically i…,0
6931,inundated,"Texas Governor Greg Abbott (R) is the first governor in the United States to halt refugee resettlement in his state, a m…",0
6934,inundated,It’s not just Australia that’s having a rough start to the new year. Indonesia’s sinking capital of Jakarta and the surro…,1
6943,inundated,"WHY. WHY isn’t this an explosive scandal. Yes, I know we’re all absolutely inundated, but this shoul… https://t.co/KJCJnFtLz0",0
6949,inundated,"Current utilities field #workforcemanagement is inundated with manual, disconnected processes that are less than optimal. With…",0
6964,inundated,Have you been completely inundated yet?,0
6965,inundated,It’s not just Australia — Indonesia is facing its own climate disaster. The sinking capital of Jakarta and the surrounding ar…,1
6969,inundated,"No, I still do, I just don't talk about it very much on here because me DM's got inundated by people trying to sell me picks.",0
6980,inundation,Surely spiders don't generally have any problems with water? Actually many arthropods hav… https://t.co/KlTgpnKlXs,0
6984,inundation,"I'll add that irresponsibility didn't begin in 1630. It began (at least) in 2005, upon EPA studie… https://t.co/OkSJkhtIfy",0
6992,inundation,Sweetly remembered echoes fade with chronological inundation. Nostalgia is falling from the highest precipice and being…,0
6995,inundation,https://t.co/UZD3LBxir8 Del Puerto Cyn is the 3rd most diverse birding spot in all of Stanislaus County. And now a… https://t.co/EJlr6iAgpS,0
7004,inundation,John McHenry long time #WRFHydro community member presenting on flood inundation case study for hurricane Florence… https://t.co/7T4TenrZMl,0
7009,inundation,#StormBrendan weather may combine with high spring tides to cause coastal flooding inundation and wave overtopping… https://t.co/LAUj7ZRhdQ,1
7020,inundation,Which one wins--Christine McVie's Dickinsonian idiom of choice vs. inundation; or Stevie Nicks's vernacular of spel… https://t.co/d5tdpizICf,0
7025,inundation,The ending of FOM is a gain in itself. The inundation of the UK by EU member state immigrants may n… https://t.co/uattVqSdLw,0
7046,inundation,“The new normal” slogan suggests climate change is done. So get used to what it is now. If the LNP truely believed… https://t.co/0YMpC7Suvp,0
7055,landslide,We wanted to entertain you all with a good movie on Sankranthi festival. And you gave us a Landslide Victory as return…,0
7058,landslide,"Whether it’s on the streets of #HongKong, the landslide victory of an anti-China candidate in #Taiwan, or the anti-regim…",0
7067,landslide,"4 years in control of Labour Party, growing to biggest party in Europe. Winning two leadership elections by a landslide. 1…",0
7072,landslide,#WhatIllWatchOverAndOverAgain And Over And Over And Over Again!!! The Poster Child Of The Liberals! Can You Trigger A…,0
7076,landslide,It's about time Sir Paul B began raising serious points about… https://t.co/gXNEScaQoW,0
7078,landslide,"Death toll jumps to 35 across Pakistan as rain triggers landslide, avalanches https://t.co/OyPtvd0Ewj",1
7080,landslide,In your dreams. and the will win 2020 I. The biggest landslide ever. …,0
7085,lava,VIDEO: Volcano in the Galapagos erupts. Lava and smoke belches out of a volcano on Fernandina island in the Galapagos. Althoug…,1
7091,lava,"The island is home to a number of species, including iguanas, penguins, flightless cormorants and rats. https://t.co/YatZQSIK4u",0
7096,lava,Tune Hotter Than Lava 🔥🙆🏾‍♂️ #More Produced By The Original BeatGod #20PLENTY https://t.co/Q3eJ5iBBCT,0
7099,lava,Alofa Anna! Will definitely let our team know. Fa’afetai tele lava ❤️,0
7113,lightning,I was once roping someone down a steep bit on Sgurr nan Gillean when my beard and hairs on my arm s… https://t.co/6yIAnWm2ae,0
7116,lightning,Yesterday’s lightning and thunderstorms turned everyone here into born again😂 not that it’s funny but people prayed in to…,1
7131,lightning,"We’re ready at the Flagship Microsoft store London too! Come and join us for lightning workshops, Minecraft:Education edition ta…",0
7137,lightning,OpenNode has processed over 118k Lightning Transactions. That's less ~28MB on the Bitcoin Blockchain via /r/Bitcoin https://t.co/9H2pSwEiYA,0
7152,lightning,This team is better and built from the ground up for sustained success. 2012 caught lightning in a bottle…,0
7154,lightning,"Some manufacturers have done it: notably Energica, Lightning, Harley Davidson, using CCS… https://t.co/8JZulTQZXY",0
7159,lightning,We love lightning ⚡️,0
7163,lightning,Lightning Sprint!⚡️ How FAST can you create a Lightning invoice? -RT AND TAG 1 LIGHTNING BUDDY! -REPLY with an invoice for…,0
7169,loud%20bang,"I think her ""biz savvy"" &amp; deceit about 2 blow in her face with a loud bang. https://t.co/mHatNZXokX… https://t.co/dbmvFUMABf",0
7179,loud%20bang,"It happens! Sometimes while deeply asleep, someone/something taps you, you know you're alone in the ro… https://t.co/795ucMO6sp",0
7182,loud%20bang,"Now, it's possible that sometimes, the banging wasn't quite loud… https://t.co/gvHCg76C08",0
7196,loud%20bang,"[middle of the night] lwj: *trying to get wwx's attention by throwing rocks at his window from the lawn* wwx, via tex…",0
7208,loud%20bang,Same! It was the lightening that scared me just a massive flash followed by such a loud thunder bang. Crapped myself,0
7213,loud%20bang,This came on in my car. I TURNED IT UP. We need this right now. LOUD. Every SPEAKER. Quiet Riot - Bang Your Head (M… https://t.co/yG8K7VqgO4,0
7229,loud%20bang,"Cameras, which are illegal. In the Astros’ case, they stole signs from the catcher and sent the live vid… https://t.co/npIiKSA61C",0
7237,mass%20murder,Do you have a source for that? Like I shared earlier. I am hearing otherwise. If what I am hearing is true…,0
7244,mass%20murder,"To shoe or not to shoe, that is the question. 👞 In this case it was 100% right to shoe D…",0
7249,mass%20murder,Oh look the Justice Dept. is helping oil companies shake off climate lawsuits so our government is now officially an acc…,0
7251,mass%20murder,"Made in #China, do you know what else is made in China? Mass rape, concentration camps, murder, child abduction and bannin…",0
7258,mass%20murder,"Thank You Yogi ji? Like Seriously? Kis Baat ka Thank You? Thank You for All The Riots, Mass Murder of Muslims and… https://t.co/fms2mYYd4d",0
7260,mass%20murder,Our job is to offer a vision that one day human beings on this planet will live in a world where international conflicts…,0
7270,mass%20murder,"I'm not supporting the colony narrative but it is a bit more complicated than that, there was a sma… https://t.co/J8ZYIX9Oyj",0
7278,mass%20murder,-being a Republican for most of her life -defending the IDF’s acts of mass murder against the people of Gaza includ… https://t.co/rPSN0QlaCb,0
7279,mass%20murder,"If you fear overpopulation more than you fear mass murder, then you are probably #conservative. If you fear overpopulation of…",0
7283,mass%20murder,"""BJP leader threatens mass murder"" There, fixed the headline for you. https://t.co/VRhpI1CHAg",0
7287,mass%20murder,#Repost • • • • • • Politicians know gun control laws don't stop mass shooting(multiple murders) anymore…,0
7307,mass%20murder,"Do not repeat this: Iran mass murder. Thousands dead, vanished: organizer. https://t.co/yMlJWGF9Dt",0
7309,mass%20murder,. Kiev &amp; Ottawa should cooperate for the physical elimination of this evil Mullah soon is a success le… https://t.co/GIPmA7TRPX,0
7324,mass%20murderer,"Marivan, western #Iran Brave youths set fire to a large poster of the mullahs' IRGC Quds Force chief Qasem Soleimani, exp…",1
7341,mass%20murderer,Oh so Eminems a mass murderer who wants to fuk his mom? Do you hold rallies against Comed… https://t.co/uNQ3QnqO3W,0
7369,massacre,"The last time I was barred at an airport was 5 years ago, when Egypt prevented me from holding a press conference on the …",0
7375,massacre,The #Kharqamar massacre occurred soon after opposition parties had included and in a meeting to discu…,1
7384,massacre,Grandson of the Terrorist Mastermind of the 1972 Munich Massacre is running for Congress in California. 1) How is he e…,0
7387,mayhem,Busy dreaming all sorts of creative mayhem for this year.I think I need a proper job soon to stop my head leaking i… https://t.co/wCFNuUFgwE,0
7394,mayhem,Protein Twitter we need oranges 🍊 #ImpeachTrumpAgain #Impeach45Shakes 🥤 or a protein bar to lock 🔒 him up…,0
7399,mayhem,What I’d do to relive the evening of the 7th of August 2019. Absolute mayhem. https://t.co/pP6NLARgVc,0
7423,mayhem,Monday Resistor Mayhem 4 …,0
7424,mayhem,I have questions 🤔😆,0
7429,mayhem,"Frank, then why do you need to read Dr Curry’s stuff? You already know it’s a hoax.",0
7430,mayhem,Sometimes freelancer work on studio for some productions.. And some animators works on freelance.. Stupid,0
7435,meltdown,"For anyone doubting the efficacy of the Magnitsky Act, please read this Manila Times piece about the meltdown of Philippin…",0
7449,meltdown,its 4am n ima have a cix meltdown,0
7458,meltdown,"Even after 2 days of media rumours putting my phone in absolute meltdown , I genuinely never thought I’d see this stat…",0
7462,meltdown,not even that far into uni and im already having a mental meltdown im so fucked for the sem,0
7477,military,"""The U.S. military is spending more than $4.5 million to develop facial recognition technology that reads the patte… https://t.co/Z40rNfxMkR",0
7478,military,"Russia's military intelligence unit carried out a successful phishing campaign targeting Burisma, the Ukrainian gas company wh…",1
7481,military,Army IDs Two Paratroopers Killed by Roadside Bomb in Afghanistan | https://t.co/eug1zOy1lJ https://t.co/lujCwMUtcD,1
7487,military,One thing that warlord actual at DARC and I definitely agree on is that there are a lot of simps in the gun/military w…,0
7493,military,Check out what I found. JAPAN WWII Military Wuhu Wharf picture postcard CENTRAL CHINA WW2 https://t.co/esY288oxKc via,0
7501,military,Hundreds Of People Have Taken The Streets In The Capital Of Mali To Protest Against The Presence Of French Troops In T…,1
7526,military,Economic pressure. Diplomatic isolation. Military deterrence. These are the pillars of the U.S. campaign to confront the Ira…,0
7546,mudslide,Why is grocery shopping so hard? I'm in the ice cream aisle and I suddenly don't know what one I want. Who wants a… https://t.co/KHSTDAj0kb,0
7555,mudslide,ROAD CLOSURE: Reiter Rd is closed about 2 miles east of May Creek Rd for a mudslide that is fully blocking the road… https://t.co/QIhVpf5h5e,1
7556,mudslide,Simply minty and fresh. Try this delicious Keto-Friendly Peppermint Mudslide and get ready for the holidays! 🍭 https://t.co/jBDdEvPd2s,0
7557,mudslide,This started in the late 80s when environmental groups successfully lobbied that species were endangered a…,0
7567,mudslide,"Do you know lahar or mudslide? Also, may incoming weather disturbance if you're just checking facts https://t.co/GSp32DYkJZ",0
7568,mudslide,mudslide....is possible.,0
7574,mudslide,"Living in denial I never thought we will go round Kenya campaign against Rtd Raila Odinga, mudslide the ODM Leader… https://t.co/EvJsjI0yQ4",0
7575,mudslide,Mudslide - the blue tones,0
7579,mudslide,Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/Fp4Yrp33L1,0
7587,mudslide,Hey #Trumppets🎺 #Impeached45 Didn't win by a landslide in 2016. #Impotus45 will not win by a MUDSLIDE i… https://t.co/xnACa6yRO0,0
7595,mudslide,Crews are planning to build a bridge for cyclists and pedestrians near the trail. https://t.co/JHGA5gOtmr,0
7596,mudslide,Mudslide closes Kailua-bound lane of Pali Highway Honolulu Star-Advertiser https://t.co/1RwBtzLmJR,1
7602,natural%20disaster,"#MaineMendoza is using her influence for a good cause: information dissemination in this time of natural disaster.., thank y…",0
